id,image_id,text
1264,a01-026u-01-06,that
1265,a01-026u-02-00,there
1266,a01-026u-02-01,have
1267,a01-026u-02-02,been
1268,a01-026u-02-03,secret
1270,a01-026u-02-05,on
1271,a01-026u-03-00,Northern
1272,a01-026u-03-01,Rhodesia's
1275,a01-026u-03-04,The
1276,a01-026u-03-05,Northern
1279,a01-026u-04-02,in
1280,a01-026u-04-03,London
1282,a01-026u-04-05,been
1283,a01-026u-05-00,boycotted
1284,a01-026u-05-01,by
1286,a01-026u-05-03,two
1288,a01-026u-05-05,settlers'
1289,a01-026u-05-06,parties
1290,a01-026u-05-07,-
1291,a01-026u-06-00,the
1292,a01-026u-06-01,United
1293,a01-026u-06-02,Federal
1294,a01-026u-06-03,Party
1295,a01-026u-06-04,and
1296,a01-026u-06-05,the
1297,a01-026u-06-06,Dominion
1298,a01-026u-07-00,Party
1300,a01-026u-07-02,But
1301,a01-026u-07-03,representatives
1302,a01-026u-07-04,of
1303,a01-026u-07-05,Sir
1305,a01-026u-08-00,Welensky
1307,a01-026u-08-02,Prime
1308,a01-026u-08-03,Minister
1309,a01-026u-08-04,of
1310,a01-026u-08-05,the
1311,a01-026u-08-06,Central
1312,a01-026u-09-00,African
1315,a01-026u-09-03,went
1316,a01-026u-09-04,to
1317,a01-026u-09-05,Chequers
1319,a01-026u-10-00,the
1320,a01-026u-10-01,week-end
1321,a01-026u-10-02,for
1322,a01-026u-10-03,talks
1323,a01-026u-10-04,with
1324,a01-026u-10-05,Mr.
1325,a01-026u-10-06,Macmillan
1327,a01-026x-00-00,Mr.
1328,a01-026x-00-01,Iain
1329,a01-026x-00-02,Macleod
1330,a01-026x-00-03,","
1331,a01-026x-00-04,the
1333,a01-026x-00-06,Secretary
1334,a01-026x-00-07,","
1335,a01-026x-00-08,denied
1338,a01-026x-01-02,Commons
1339,a01-026x-01-03,last
1340,a01-026x-01-04,night
1341,a01-026x-01-05,that
1342,a01-026x-01-06,there
1343,a01-026x-01-07,have
1344,a01-026x-02-00,been
1345,a01-026x-02-01,secret
1346,a01-026x-02-02,negotiations
1348,a01-026x-02-04,the
1350,a01-026x-02-06,Rhodesia's
1351,a01-026x-03-00,future
1353,a01-026x-03-02,The
1354,a01-026x-03-03,Northern
1356,a01-026x-03-05,conference
1357,a01-026x-03-06,in
1358,a01-026x-04-00,London
1359,a01-026x-04-01,has
1360,a01-026x-04-02,been
1361,a01-026x-04-03,boycotted
1362,a01-026x-04-04,by
1363,a01-026x-04-05,the
1364,a01-026x-04-06,two
1365,a01-026x-04-07,main
1366,a01-026x-05-00,settlers'
1367,a01-026x-05-01,parties
1368,a01-026x-05-02,-
1370,a01-026x-05-04,United
1371,a01-026x-05-05,Federal
1372,a01-026x-05-06,Party
1373,a01-026x-06-00,and
1374,a01-026x-06-01,the
1376,a01-026x-06-03,Party
1380,a01-026x-07-00,of
1381,a01-026x-07-01,Sir
1382,a01-026x-07-02,Roy
1384,a01-026x-07-04,","
1385,a01-026x-07-05,Prime
1388,a01-026x-07-08,the
1389,a01-026x-08-00,Central
1390,a01-026x-08-01,African
1392,a01-026x-08-03,","
1394,a01-026x-08-05,to
1395,a01-026x-08-06,Chequers
1396,a01-026x-09-00,at
1397,a01-026x-09-01,the
1398,a01-026x-09-02,week-end
1399,a01-026x-09-03,for
1400,a01-026x-09-04,talks
1401,a01-026x-09-05,with
1402,a01-026x-09-06,Mr.
1403,a01-026x-09-07,Macmillan
1406,a01-030-00-01,Rhodesia
1407,a01-030-00-02,is
1408,a01-030-00-03,a
1409,a01-030-00-04,member
1412,a01-030-00-07,Federation
1414,a01-030-01-00,Mr.
1415,a01-030-01-01,Macleod
1416,a01-030-01-02,was
1417,a01-030-01-03,not
1418,a01-030-01-04,at
1420,a01-030-01-06,week-end
1421,a01-030-01-07,meeting
1423,a01-030-01-09,But
1424,a01-030-01-10,he
1425,a01-030-01-11,told
1426,a01-030-02-00,Ps
1427,a01-030-02-01,yesterday
1429,a01-030-02-03,""""
1430,a01-030-02-04,I
1431,a01-030-02-05,have
1433,a01-030-02-07,knowledge
1435,a01-030-02-09,secret
1438,a01-030-02-12,""""
1439,a01-030-03-00,He
1440,a01-030-03-01,said
1441,a01-030-03-02,Britain
1442,a01-030-03-03,had
1443,a01-030-03-04,an
1444,a01-030-03-05,obligation
1446,a01-030-03-07,consult
1447,a01-030-03-08,the
1448,a01-030-03-09,Federal
1451,a01-030-04-02,But
1452,a01-030-04-03,the
1454,a01-030-04-05,decision
1457,a01-030-04-08,the
1458,a01-030-04-09,British
1459,a01-030-05-00,Government
1461,a01-030-05-02,Mr.
1462,a01-030-05-03,James
1463,a01-030-05-04,Callaghan
1464,a01-030-05-05,","
1465,a01-030-05-06,Labour's
1466,a01-030-05-07,Colonial
1467,a01-030-05-08,spokesman
1468,a01-030-05-09,","
1470,a01-030-06-01,Sir
1471,a01-030-06-02,Roy
1472,a01-030-06-03,had
1474,a01-030-06-05,right
1475,a01-030-06-06,to
1476,a01-030-06-07,delay
1477,a01-030-06-08,progress
1478,a01-030-06-09,in
1482,a01-030-07-00,refusing
1483,a01-030-07-01,to
1484,a01-030-07-02,sit
1485,a01-030-07-03,round
1487,a01-030-07-05,conference
1488,a01-030-07-06,table
1490,a01-030u-00-00,Northern
1491,a01-030u-00-01,Rhodesia
1493,a01-030u-00-03,a
1494,a01-030u-00-04,member
1495,a01-030u-00-05,of
1496,a01-030u-00-06,the
1497,a01-030u-00-07,Federation
1500,a01-030u-01-01,Macleod
1501,a01-030u-01-02,was
1502,a01-030u-01-03,not
1503,a01-030u-01-04,at
1504,a01-030u-01-05,the
1505,a01-030u-01-06,week-end
1506,a01-030u-02-00,meeting
1508,a01-030u-02-02,But
1509,a01-030u-02-03,he
1510,a01-030u-02-04,told
1512,a01-030u-02-06,yesterday
1513,a01-030u-02-07,:
1514,a01-030u-02-08,""""
1516,a01-030u-03-00,have
1520,a01-030u-03-04,secret
1521,a01-030u-03-05,negotiations
1524,a01-030u-04-00,He
1525,a01-030u-04-01,said
1526,a01-030u-04-02,Britain
1527,a01-030u-04-03,had
1528,a01-030u-04-04,an
1530,a01-030u-04-06,to
1531,a01-030u-04-07,consult
1532,a01-030u-05-00,the
1533,a01-030u-05-01,Federal
1536,a01-030u-05-04,But
1537,a01-030u-05-05,the
1538,a01-030u-05-06,final
1539,a01-030u-06-00,decision
1540,a01-030u-06-01,remained
1543,a01-030u-06-04,British
1546,a01-030u-07-00,Mr.
1547,a01-030u-07-01,James
1548,a01-030u-07-02,Callaghan
1549,a01-030u-07-03,","
1552,a01-030u-08-00,spokesman
1554,a01-030u-08-02,said
1555,a01-030u-08-03,Sir
1557,a01-030u-08-05,had
1558,a01-030u-08-06,no
1559,a01-030u-08-07,right
1560,a01-030u-08-08,to
1561,a01-030u-09-00,delay
1562,a01-030u-09-01,progress
1563,a01-030u-09-02,in
1564,a01-030u-09-03,the
1565,a01-030u-09-04,talks
1566,a01-030u-09-05,by
1567,a01-030u-09-06,refusing
1568,a01-030u-10-00,to
1569,a01-030u-10-01,sit
1570,a01-030u-10-02,round
1571,a01-030u-10-03,the
1572,a01-030u-10-04,conference
1573,a01-030u-10-05,table
1575,a01-030x-00-00,Northern
1576,a01-030x-00-01,Rhodesia
1577,a01-030x-00-02,is
1578,a01-030x-00-03,a
1579,a01-030x-00-04,member
1580,a01-030x-00-05,of
1582,a01-030x-00-07,Fede-
1583,a01-030x-01-00,ration
1585,a01-030x-01-02,Mr.
1586,a01-030x-01-03,Macleod
1587,a01-030x-01-04,was
1588,a01-030x-01-05,not
1589,a01-030x-01-06,at
1590,a01-030x-01-07,the
1591,a01-030x-01-08,week-end
1592,a01-030x-02-00,meeting
1595,a01-030x-02-03,he
1597,a01-030x-02-05,Ps
1598,a01-030x-02-06,yesterday
1599,a01-030x-02-07,:
1600,a01-030x-02-08,""""
1601,a01-030x-02-09,I
1602,a01-030x-03-00,have
1603,a01-030x-03-01,no
1604,a01-030x-03-02,knowledge
1605,a01-030x-03-03,of
1606,a01-030x-03-04,secret
1607,a01-030x-03-05,negotiations
1609,a01-030x-03-07,""""
1610,a01-030x-03-08,He
1611,a01-030x-04-00,said
1612,a01-030x-04-01,Britain
1613,a01-030x-04-02,had
1614,a01-030x-04-03,an
1615,a01-030x-04-04,obligation
1616,a01-030x-04-05,to
1618,a01-030x-05-00,the
1619,a01-030x-05-01,Federal
1622,a01-030x-05-04,Mr.
1623,a01-030x-05-05,James
1624,a01-030x-05-06,Callaghan
1625,a01-030x-05-07,","
1626,a01-030x-06-00,Labour's
1629,a01-030x-06-03,","
1630,a01-030x-06-04,said
1631,a01-030x-06-05,Sir
1632,a01-030x-06-06,Roy
1633,a01-030x-06-07,had
1634,a01-030x-07-00,no
1635,a01-030x-07-01,right
1636,a01-030x-07-02,to
1637,a01-030x-07-03,delay
1638,a01-030x-07-04,progress
1639,a01-030x-07-05,in
1640,a01-030x-07-06,the
1641,a01-030x-07-07,talks
1642,a01-030x-07-08,by
1643,a01-030x-08-00,refusing
1645,a01-030x-08-02,sit
1646,a01-030x-08-03,round
1647,a01-030x-08-04,the
1652,a01-038-00-01,Macleod
1656,a01-038-00-05,Rhodesian
1657,a01-038-01-00,parties
1658,a01-038-01-01,had
1659,a01-038-01-02,refused
1661,a01-038-01-04,attend
1663,a01-038-01-06,talks
1664,a01-038-02-00,because
1666,a01-038-02-02,Roy
1667,a01-038-02-03,had
1668,a01-038-02-04,found
1669,a01-038-02-05,messages
1670,a01-038-03-00,sent
1672,a01-038-03-02,the
1673,a01-038-03-03,Government
1674,a01-038-03-04,were
1675,a01-038-03-05,""""
1676,a01-038-03-06,unsatisfac-
1680,a01-038-04-03,African
1681,a01-038-04-04,delegates
1683,a01-038-04-06,the
1684,a01-038-04-07,talks
1685,a01-038-04-08,yester-
1686,a01-038-05-00,day
1687,a01-038-05-01,called
1688,a01-038-05-02,on
1689,a01-038-05-03,Mr.
1690,a01-038-05-04,Macmillan
1691,a01-038-05-05,to
1692,a01-038-05-06,cease
1693,a01-038-05-07,his
1694,a01-038-06-00,negotiations
1695,a01-038-06-01,with
1696,a01-038-06-02,Sir
1697,a01-038-06-03,Roy's
1699,a01-038-06-05,","
1700,a01-038-07-00,Mr.
1701,a01-038-07-01,Julius
1702,a01-038-07-02,Greenfield
1704,a01-038-07-04,He
1705,a01-038-07-05,was
1706,a01-038-07-06,at
1707,a01-038-07-07,Che-
1708,a01-038-08-00,quers
1709,a01-038-08-01,last
1710,a01-038-08-02,week-end
1712,a01-038-08-04,They
1713,a01-038-08-05,said
1715,a01-038-09-00,regarded
1716,a01-038-09-01,with
1718,a01-038-09-03,growing
1724,a01-038-10-00,and
1725,a01-038-10-01,unconstitutional
1727,a01-038-10-03,interference
1728,a01-038-10-04,by
1730,a01-038-11-01,Roy's
1731,a01-038-11-02,Federal
1732,a01-038-11-03,Government
1733,a01-038-11-04,in
1734,a01-038-11-05,the
1737,a01-038x-00-00,Mr.
1739,a01-038x-00-02,thought
1740,a01-038x-00-03,the
1741,a01-038x-00-04,two
1742,a01-038x-00-05,Rhodesian
1743,a01-038x-00-06,parties
1744,a01-038x-01-00,had
1745,a01-038x-01-01,refused
1746,a01-038x-01-02,to
1747,a01-038x-01-03,attend
1748,a01-038x-01-04,the
1749,a01-038x-01-05,talks
1750,a01-038x-01-06,because
1751,a01-038x-01-07,Sir
1752,a01-038x-01-08,Roy
1754,a01-038x-02-01,found
1755,a01-038x-02-02,messages
1757,a01-038x-02-04,from
1758,a01-038x-02-05,the
1759,a01-038x-02-06,Government
1760,a01-038x-02-07,were
1761,a01-038x-03-00,""""
1764,a01-038x-03-03,""""
1765,a01-038x-03-04,African
1766,a01-038x-03-05,delegates
1767,a01-038x-03-06,to
1769,a01-038x-03-08,talks
1770,a01-038x-03-09,yesterday
1771,a01-038x-04-00,called
1772,a01-038x-04-01,on
1773,a01-038x-04-02,Mr.
1774,a01-038x-04-03,Macmillan
1775,a01-038x-04-04,to
1777,a01-038x-04-06,his
1778,a01-038x-04-07,negotiations
1779,a01-038x-04-08,with
1780,a01-038x-05-00,Sir
1782,a01-038x-05-02,representative
1783,a01-038x-05-03,","
1784,a01-038x-05-04,Mr.
1785,a01-038x-05-05,Julius
1786,a01-038x-05-06,Greenfield
1788,a01-038x-05-08,He
1789,a01-038x-05-09,was
1790,a01-038x-06-00,at
1791,a01-038x-06-01,Chequers
1792,a01-038x-06-02,last
1793,a01-038x-06-03,week-end
1795,a01-038x-06-05,They
1796,a01-038x-06-06,said
1797,a01-038x-06-07,they
1798,a01-038x-06-08,regarded
1799,a01-038x-07-00,with
1802,a01-038x-07-03,anger
1803,a01-038x-07-04,""""
1805,a01-038x-07-06,gross
1806,a01-038x-07-07,and
1808,a01-038x-07-09,""""
1809,a01-038x-08-00,interference
1810,a01-038x-08-01,by
1811,a01-038x-08-02,Sir
1812,a01-038x-08-03,Roy's
1813,a01-038x-08-04,Federal
1815,a01-038x-08-06,in
1816,a01-038x-08-07,the
1817,a01-038x-08-08,talks
1819,a01-043-00-00,Informal
1820,a01-043-00-01,talks
1821,a01-043-00-02,at
1822,a01-043-00-03,Lancaster
1824,a01-043-00-05,will
1826,a01-043-01-01,today
1828,a01-043-01-03,President
1829,a01-043-01-04,Kennedy
1831,a01-043-02-00,defended
1832,a01-043-02-01,the
1833,a01-043-02-02,appointment
1834,a01-043-02-03,of
1836,a01-043-02-05,Negro
1837,a01-043-02-06,as
1838,a01-043-03-00,his
1840,a01-043-03-02,Minister
1842,a01-043-03-04,It
1843,a01-043-03-05,has
1844,a01-043-03-06,aroused
1845,a01-043-04-00,strong
1846,a01-043-04-01,opposition
1847,a01-043-04-02,from
1848,a01-043-04-03,the
1849,a01-043-04-04,anti-Negro
1851,a01-043-05-01,of
1854,a01-043-05-04,South
1856,a01-043-05-06,The
1857,a01-043-05-07,negro
1858,a01-043-06-00,is
1859,a01-043-06-01,Mr.
1860,a01-043-06-02,Robert
1862,a01-043-06-04,of
1863,a01-043-06-05,New
1864,a01-043-06-06,York
1866,a01-043-06-08,One
1867,a01-043-07-00,of
1868,a01-043-07-01,his
1869,a01-043-07-02,tasks
1870,a01-043-07-03,will
1871,a01-043-07-04,be
1872,a01-043-07-05,to
1873,a01-043-07-06,see
1874,a01-043-07-07,there
1875,a01-043-07-08,is
1876,a01-043-07-09,no
1877,a01-043-08-00,racial
1878,a01-043-08-01,discrimination
1880,a01-043-08-03,Government
1881,a01-043-09-00,and
1882,a01-043-09-01,State
1884,a01-043-09-03,projects
1886,a01-043-10-00,B.Kaufmann
1888,a01-043u-00-01,talks
1889,a01-043u-00-02,at
1891,a01-043u-00-04,House
1892,a01-043u-00-05,will
1894,a01-043u-01-01,today
1896,a01-043u-01-03,PRESIDENT
1897,a01-043u-01-04,KENNEDY
1898,a01-043u-01-05,today
1899,a01-043u-02-00,defended
1902,a01-043u-02-03,of
1903,a01-043u-02-04,a
1904,a01-043u-02-05,Negro
1906,a01-043u-03-00,his
1907,a01-043u-03-01,Housing
1910,a01-043u-03-04,It
1911,a01-043u-03-05,has
1912,a01-043u-03-06,aroused
1913,a01-043u-03-07,strong
1914,a01-043u-04-00,opposition
1915,a01-043u-04-01,from
1916,a01-043u-04-02,the
1917,a01-043u-04-03,anti-Negro
1919,a01-043u-04-05,of
1920,a01-043u-04-06,the
1921,a01-043u-05-00,Deep
1922,a01-043u-05-01,South
1924,a01-043u-05-03,The
1926,a01-043u-05-05,is
1927,a01-043u-05-06,Mr.
1928,a01-043u-05-07,Robert
1929,a01-043u-05-08,#
1930,a01-043u-06-00,Weaver
1931,a01-043u-06-01,of
1932,a01-043u-06-02,New
1933,a01-043u-06-03,York
1935,a01-043u-06-05,One
1936,a01-043u-06-06,of
1938,a01-043u-06-08,tasks
1939,a01-043u-06-09,will
1940,a01-043u-07-00,be
1941,a01-043u-07-01,to
1942,a01-043u-07-02,see
1943,a01-043u-07-03,there
1944,a01-043u-07-04,is
1945,a01-043u-07-05,no
1946,a01-043u-07-06,racial
1947,a01-043u-07-07,discrimination
1948,a01-043u-08-00,in
1950,a01-043u-08-02,and
1951,a01-043u-08-03,State
1952,a01-043u-08-04,housing
1953,a01-043u-09-00,projects
1956,a01-043x-00-01,talks
1958,a01-043x-00-03,Lancaster
1960,a01-043x-00-05,will
1962,a01-043x-01-00,today
1965,a01-043x-01-03,KENNEDY
1966,a01-043x-01-04,today
1967,a01-043x-01-05,defended
1969,a01-043x-02-01,appointment
1970,a01-043x-02-02,of
1971,a01-043x-02-03,a
1973,a01-043x-02-05,as
1974,a01-043x-02-06,his
1975,a01-043x-02-07,Housing
1976,a01-043x-02-08,Minister
1980,a01-043x-03-02,aroused
1981,a01-043x-03-03,strong
1982,a01-043x-03-04,opposition
1983,a01-043x-03-05,from
1984,a01-043x-03-06,the
1985,a01-043x-03-07,anti-Negro
1986,a01-043x-04-00,senators
1987,a01-043x-04-01,of
1988,a01-043x-04-02,the
1989,a01-043x-04-03,Deep
1990,a01-043x-04-04,South
1992,a01-043x-04-06,The
1993,a01-043x-04-07,negro
1994,a01-043x-04-08,is
1996,a01-043x-05-00,Robert
1997,a01-043x-05-01,Weaver
1998,a01-043x-05-02,of
1999,a01-043x-05-03,New
2000,a01-043x-05-04,York
2002,a01-043x-05-06,One
2003,a01-043x-05-07,of
2004,a01-043x-05-08,his
2005,a01-043x-05-09,tasks
2006,a01-043x-06-00,will
2007,a01-043x-06-01,be
2008,a01-043x-06-02,to
2009,a01-043x-06-03,see
2010,a01-043x-06-04,there
2012,a01-043x-06-06,no
2013,a01-043x-06-07,racial
2014,a01-043x-06-08,discrimination
2015,a01-043x-07-00,in
2016,a01-043x-07-01,Government
2017,a01-043x-07-02,and
2018,a01-043x-07-03,State
2019,a01-043x-07-04,housing
2020,a01-043x-07-05,projects
2022,a01-049-00-00,Senator
2023,a01-049-00-01,Allen
2024,a01-049-00-02,Ellender
2025,a01-049-00-03,of
2026,a01-049-00-04,Louisiana
2027,a01-049-00-05,sparked
2029,a01-049-01-01,the
2030,a01-049-01-02,opposition
2031,a01-049-01-03,by
2032,a01-049-01-04,telling
2033,a01-049-01-05,a
2034,a01-049-01-06,television
2035,a01-049-02-00,audience
2037,a01-049-02-02,was
2038,a01-049-02-03,""""
2039,a01-049-02-04,current
2041,a01-049-02-06,gossip
2042,a01-049-02-07,""""
2043,a01-049-03-00,that
2044,a01-049-03-01,Weaver
2045,a01-049-03-02,once
2046,a01-049-03-03,had
2048,a01-049-03-05,affiliations
2050,a01-049-04-00,The
2051,a01-049-04-01,Senate
2052,a01-049-04-02,Banking
2053,a01-049-04-03,Committee
2054,a01-049-04-04,","
2055,a01-049-04-05,which
2056,a01-049-04-06,is
2057,a01-049-04-07,headed
2058,a01-049-05-00,by
2060,a01-049-05-02,Southern
2062,a01-049-05-04,-
2063,a01-049-05-05,Willis
2064,a01-049-05-06,Robertson
2065,a01-049-05-07,","
2066,a01-049-06-00,of
2067,a01-049-06-01,Virginia
2070,a01-049-06-04,today
2071,a01-049-06-05,in
2072,a01-049-06-06,closed
2073,a01-049-06-07,session
2074,a01-049-07-00,to
2075,a01-049-07-01,discuss
2076,a01-049-07-02,Weaver's
2079,a01-049-07-05,Senator
2080,a01-049-08-00,Robertson
2081,a01-049-08-01,later
2083,a01-049-08-03,he
2084,a01-049-08-04,had
2085,a01-049-08-05,sent
2086,a01-049-08-06,a
2088,a01-049-09-00,to
2089,a01-049-09-01,Mr.
2090,a01-049-09-02,Kennedy
2091,a01-049-09-03,saying
2092,a01-049-09-04,he
2093,a01-049-09-05,had
2095,a01-049-09-07,several
2096,a01-049-10-00,complaints
2099,a01-049-10-03,loyalty
2101,a01-049u-00-00,Senator
2102,a01-049u-00-01,Allen
2103,a01-049u-00-02,Ellender
2104,a01-049u-00-03,","
2105,a01-049u-00-04,of
2106,a01-049u-00-05,Louisiana
2107,a01-049u-00-06,","
2108,a01-049u-01-00,sparked
2109,a01-049u-01-01,off
2110,a01-049u-01-02,the
2111,a01-049u-01-03,opposition
2112,a01-049u-01-04,by
2113,a01-049u-01-05,telling
2115,a01-049u-02-00,television
2116,a01-049u-02-01,audience
2117,a01-049u-02-02,it
2118,a01-049u-02-03,was
2119,a01-049u-02-04,""""
2120,a01-049u-02-05,current
2121,a01-049u-03-00,Washington
2122,a01-049u-03-01,gossip
2123,a01-049u-03-02,""""
2124,a01-049u-03-03,that
2125,a01-049u-03-04,Weaver
2126,a01-049u-03-05,once
2127,a01-049u-03-06,had
2128,a01-049u-04-00,Communist
2129,a01-049u-04-01,affiliations
2131,a01-049u-04-03,The
2132,a01-049u-04-04,Senate
2133,a01-049u-04-05,Banking
2134,a01-049u-05-00,Committee
2136,a01-049u-05-02,which
2137,a01-049u-05-03,is
2138,a01-049u-05-04,headed
2139,a01-049u-05-05,by
2140,a01-049u-05-06,another
2141,a01-049u-06-00,Southern
2142,a01-049u-06-01,Senator
2144,a01-049u-06-03,Willis
2145,a01-049u-06-04,Robertson
2147,a01-049u-06-06,of
2148,a01-049u-07-00,Virginia
2149,a01-049u-07-01,-
2150,a01-049u-07-02,met
2151,a01-049u-07-03,today
2154,a01-049u-07-06,session
2155,a01-049u-07-07,to
2156,a01-049u-08-00,discuss
2157,a01-049u-08-01,Weaver's
2158,a01-049u-08-02,appointment
2160,a01-049u-08-04,Senator
2162,a01-049u-09-01,later
2163,a01-049u-09-02,disclosed
2164,a01-049u-09-03,he
2165,a01-049u-09-04,had
2168,a01-049u-09-07,letter
2170,a01-049u-10-01,Mr.
2171,a01-049u-10-02,Kennedy
2172,a01-049u-10-03,saying
2173,a01-049u-10-04,he
2174,a01-049u-10-05,had
2175,a01-049u-10-06,received
2176,a01-049x-00-00,Senator
2177,a01-049x-00-01,Allen
2180,a01-049x-00-04,of
2181,a01-049x-00-05,Louisiana
2182,a01-049x-00-06,","
2183,a01-049x-01-00,sparked
2184,a01-049x-01-01,off
2185,a01-049x-01-02,the
2186,a01-049x-01-03,opposition
2187,a01-049x-01-04,by
2188,a01-049x-01-05,telling
2189,a01-049x-01-06,a
2190,a01-049x-02-00,television
2191,a01-049x-02-01,audience
2192,a01-049x-02-02,it
2194,a01-049x-02-04,""""
2195,a01-049x-02-05,current
2196,a01-049x-02-06,Washington
2197,a01-049x-03-00,gossip
2198,a01-049x-03-01,""""
2199,a01-049x-03-02,that
2200,a01-049x-03-03,Weaver
2201,a01-049x-03-04,once
2202,a01-049x-03-05,had
2203,a01-049x-03-06,Communist
2208,a01-049x-04-03,Senate
2209,a01-049x-04-04,Banking
2210,a01-049x-04-05,Committee
2211,a01-049x-04-06,","
2213,a01-049x-05-00,is
2214,a01-049x-05-01,headed
2216,a01-049x-05-03,another
2217,a01-049x-05-04,Southern
2219,a01-049x-05-06,-
2220,a01-049x-06-00,Willis
2223,a01-049x-06-03,of
2224,a01-049x-06-04,Virginia
2225,a01-049x-06-05,-
2226,a01-049x-06-06,met
2227,a01-049x-06-07,today
2228,a01-049x-06-08,in
2229,a01-049x-07-00,closed
2230,a01-049x-07-01,session
2231,a01-049x-07-02,to
2232,a01-049x-07-03,discuss
2234,a01-049x-07-05,appointment
2236,a01-049x-08-00,Senator
2237,a01-049x-08-01,Robertson
2239,a01-049x-08-03,disclosed
2240,a01-049x-08-04,he
2242,a01-049x-08-06,sent
2243,a01-049x-08-07,a
2244,a01-049x-09-00,letter
2245,a01-049x-09-01,to
2246,a01-049x-09-02,Mr.
2247,a01-049x-09-03,Kennedy
2248,a01-049x-09-04,saying
2249,a01-049x-09-05,he
2250,a01-049x-09-06,had
2251,a01-049x-09-07,received
2252,a01-049x-09-08,several
2253,a01-049x-10-00,complaints
2255,a01-049x-10-02,Weaver's
2256,a01-049x-10-03,loyalty
2258,a01-053-00-00,He
2259,a01-053-00-01,said
2260,a01-053-00-02,these
2261,a01-053-00-03,concerned
2263,a01-053-00-05,Weaver's
2265,a01-053-01-01,association
2266,a01-053-01-02,with
2267,a01-053-01-03,organisations
2268,a01-053-01-04,black-
2269,a01-053-02-00,listed
2270,a01-053-02-01,by
2271,a01-053-02-02,the
2272,a01-053-02-03,Government
2274,a01-053-02-05,Immediately
2275,a01-053-03-00,Mr.
2276,a01-053-03-01,Kennedy
2277,a01-053-03-02,rushed
2278,a01-053-03-03,a
2280,a01-053-03-05,to
2281,a01-053-03-06,Senator
2282,a01-053-04-00,Robertson
2283,a01-053-04-01,saying
