,image_id,text,word_idx
662,a01/a01-011u/a01-011u-09-05.png,of,662
663,a01/a01-011u/a01-011u-09-06.png,change,663
664,a01/a01-011x/a01-011x-00-00.png,Delegates,664
665,a01/a01-011x/a01-011x-00-01.png,from,665
666,a01/a01-011x/a01-011x-00-02.png,Mr.,666
667,a01/a01-011x/a01-011x-00-03.png,Kenneth,667
668,a01/a01-011x/a01-011x-00-04.png,Kaunda's,668
669,a01/a01-011x/a01-011x-00-05.png,United,669
670,a01/a01-011x/a01-011x-01-00.png,National,670
671,a01/a01-011x/a01-011x-01-01.png,Independence,671
673,a01/a01-011x/a01-011x-01-03.png,(,673
674,a01/a01-011x/a01-011x-01-04.png,"280,000",674
675,a01/a01-011x/a01-011x-01-05.png,members,675
676,a01/a01-011x/a01-011x-01-06.png,),676
677,a01/a01-011x/a01-011x-02-00.png,and,677
678,a01/a01-011x/a01-011x-02-01.png,Mr.,678
679,a01/a01-011x/a01-011x-02-02.png,Harry,679
680,a01/a01-011x/a01-011x-02-03.png,Nkumbula's,680
683,a01/a01-011x/a01-011x-03-00.png,Congress,683
684,a01/a01-011x/a01-011x-03-01.png,(,684
685,a01/a01-011x/a01-011x-03-02.png,"400,000",685
687,a01/a01-011x/a01-011x-03-04.png,will,687
688,a01/a01-011x/a01-011x-03-05.png,meet,688
689,a01/a01-011x/a01-011x-03-06.png,in,689
690,a01/a01-011x/a01-011x-03-07.png,London,690
691,a01/a01-011x/a01-011x-03-08.png,today,691
692,a01/a01-011x/a01-011x-04-00.png,to,692
693,a01/a01-011x/a01-011x-04-01.png,discuss,693
694,a01/a01-011x/a01-011x-04-02.png,a,694
695,a01/a01-011x/a01-011x-04-03.png,common,695
696,a01/a01-011x/a01-011x-04-04.png,course,696
698,a01/a01-011x/a01-011x-04-06.png,action,698
699,a01/a01-011x/a01-011x-05-00.png,Sir,699
700,a01/a01-011x/a01-011x-05-01.png,Roy,700
701,a01/a01-011x/a01-011x-05-02.png,is,701
703,a01/a01-011x/a01-011x-05-04.png,opposed,703
704,a01/a01-011x/a01-011x-05-05.png,to,704
705,a01/a01-011x/a01-011x-05-06.png,Africans,705
706,a01/a01-011x/a01-011x-06-00.png,getting,706
707,a01/a01-011x/a01-011x-06-01.png,an,707
711,a01/a01-011x/a01-011x-06-05.png,Northern,711
712,a01/a01-011x/a01-011x-07-00.png,Rhodesia,712
713,a01/a01-011x/a01-011x-07-01.png,",",713
714,a01/a01-011x/a01-011x-07-02.png,but,714
715,a01/a01-011x/a01-011x-07-03.png,the,715
716,a01/a01-011x/a01-011x-07-04.png,Colonial,716
717,a01/a01-011x/a01-011x-07-05.png,Secretary,717
718,a01/a01-011x/a01-011x-07-06.png,",",718
719,a01/a01-011x/a01-011x-07-07.png,Mr.,719
720,a01/a01-011x/a01-011x-07-08.png,Iain,720
721,a01/a01-011x/a01-011x-08-00.png,Macleod,721
722,a01/a01-011x/a01-011x-08-01.png,",",722
723,a01/a01-011x/a01-011x-08-02.png,is,723
726,a01/a01-011x/a01-011x-08-05.png,a,726
727,a01/a01-011x/a01-011x-08-06.png,policy,727
728,a01/a01-011x/a01-011x-08-07.png,of,728
730,a01/a01-014/a01-014-00-00.png,Sir,730
731,a01/a01-014/a01-014-00-01.png,Roy's,731
732,a01/a01-014/a01-014-00-02.png,United,732
735,a01/a01-014/a01-014-00-05.png,is,735
736,a01/a01-014/a01-014-00-06.png,boycotting,736
737,a01/a01-014/a01-014-01-00.png,the,737
739,a01/a01-014/a01-014-01-02.png,talks,739
741,a01/a01-014/a01-014-01-04.png,the,741
742,a01/a01-014/a01-014-01-05.png,Protectorate's,742
743,a01/a01-014/a01-014-02-00.png,future,743
744,a01/a01-014/a01-014-02-02.png,Said,744
746,a01/a01-014/a01-014-02-04.png,Nkumbula,746
747,a01/a01-014/a01-014-02-05.png,last,747
749,a01/a01-014/a01-014-02-07.png,:,749
750,a01/a01-014/a01-014-03-00.png,"""",750
751,a01/a01-014/a01-014-03-01.png,We,751
752,a01/a01-014/a01-014-03-02.png,want,752
753,a01/a01-014/a01-014-03-03.png,to,753
754,a01/a01-014/a01-014-03-04.png,discuss,754
755,a01/a01-014/a01-014-03-05.png,what,755
757,a01/a01-014/a01-014-03-07.png,do,757
759,a01/a01-014/a01-014-03-09.png,the,759
760,a01/a01-014/a01-014-04-00.png,British,760
761,a01/a01-014/a01-014-04-01.png,Government,761
762,a01/a01-014/a01-014-04-02.png,gives,762
763,a01/a01-014/a01-014-04-03.png,in,763
765,a01/a01-014/a01-014-04-05.png,Sir,765
766,a01/a01-014/a01-014-04-06.png,Roy,766
767,a01/a01-014/a01-014-04-07.png,and,767
769,a01/a01-014/a01-014-05-01.png,talks,769
770,a01/a01-014/a01-014-05-02.png,fall,770
771,a01/a01-014/a01-014-05-03.png,through,771
773,a01/a01-014/a01-014-05-06.png,are,773
774,a01/a01-014/a01-014-05-07.png,bound,774
775,a01/a01-014/a01-014-06-00.png,to,775
777,a01/a01-014/a01-014-06-02.png,demonstrations,777
778,a01/a01-014/a01-014-06-04.png,"""",778
781,a01/a01-014/a01-014-06-07.png,Roy's,781
782,a01/a01-014/a01-014-07-00.png,chief,782
783,a01/a01-014/a01-014-07-01.png,aide,783
784,a01/a01-014/a01-014-07-02.png,",",784
785,a01/a01-014/a01-014-07-03.png,Mr.,785
786,a01/a01-014/a01-014-07-04.png,Julius,786
787,a01/a01-014/a01-014-07-05.png,Greenfield,787
788,a01/a01-014/a01-014-07-06.png,",",788
789,a01/a01-014/a01-014-07-07.png,telephoned,789
790,a01/a01-014/a01-014-08-00.png,his,790
792,a01/a01-014/a01-014-08-02.png,a,792
794,a01/a01-014/a01-014-08-04.png,on,794
795,a01/a01-014/a01-014-08-05.png,his,795
796,a01/a01-014/a01-014-08-06.png,talks,796
797,a01/a01-014/a01-014-08-07.png,with,797
798,a01/a01-014/a01-014-09-00.png,Mr.,798
799,a01/a01-014/a01-014-09-01.png,Macmillan,799
801,a01/a01-014/a01-014-09-03.png,Chequers,801
803,a01/a01-014u/a01-014u-00-01.png,Roy's,803
804,a01/a01-014u/a01-014u-00-02.png,United,804
805,a01/a01-014u/a01-014u-00-03.png,Federal,805
806,a01/a01-014u/a01-014u-00-04.png,Party,806
807,a01/a01-014u/a01-014u-00-05.png,is,807
808,a01/a01-014u/a01-014u-01-00.png,boycotting,808
809,a01/a01-014u/a01-014u-01-01.png,the,809
810,a01/a01-014u/a01-014u-01-02.png,London,810
811,a01/a01-014u/a01-014u-01-03.png,talks,811
812,a01/a01-014u/a01-014u-01-04.png,on,812
813,a01/a01-014u/a01-014u-01-05.png,the,813
814,a01/a01-014u/a01-014u-02-00.png,Protectorate's,814
815,a01/a01-014u/a01-014u-02-01.png,future,815
817,a01/a01-014u/a01-014u-02-04.png,Mr.,817
818,a01/a01-014u/a01-014u-02-05.png,Nkumbula,818
819,a01/a01-014u/a01-014u-03-00.png,last,819
820,a01/a01-014u/a01-014u-03-01.png,night,820
821,a01/a01-014u/a01-014u-03-02.png,:,821
822,a01/a01-014u/a01-014u-03-03.png,"""",822
823,a01/a01-014u/a01-014u-03-04.png,We,823
824,a01/a01-014u/a01-014u-03-05.png,want,824
825,a01/a01-014u/a01-014u-03-06.png,to,825
826,a01/a01-014u/a01-014u-03-07.png,discuss,826
828,a01/a01-014u/a01-014u-03-09.png,to,828
829,a01/a01-014u/a01-014u-04-00.png,do,829
830,a01/a01-014u/a01-014u-04-01.png,if,830
832,a01/a01-014u/a01-014u-04-03.png,British,832
833,a01/a01-014u/a01-014u-04-04.png,demonstrations,833
834,a01/a01-014u/a01-014u-04-06.png,"""",834
835,a01/a01-014u/a01-014u-05-00.png,Yesterday,835
836,a01/a01-014u/a01-014u-05-01.png,Sir,836
837,a01/a01-014u/a01-014u-05-02.png,Roy's,837
838,a01/a01-014u/a01-014u-05-03.png,chief,838
839,a01/a01-014u/a01-014u-05-04.png,aide,839
840,a01/a01-014u/a01-014u-05-05.png,",",840
841,a01/a01-014u/a01-014u-05-06.png,Mr.,841
844,a01/a01-014u/a01-014u-06-02.png,",",844
845,a01/a01-014u/a01-014u-06-03.png,telephoned,845
846,a01/a01-014u/a01-014u-06-04.png,his,846
847,a01/a01-014u/a01-014u-06-05.png,chief,847
848,a01/a01-014u/a01-014u-07-00.png,a,848
849,a01/a01-014u/a01-014u-07-01.png,report,849
851,a01/a01-014u/a01-014u-07-03.png,his,851
852,a01/a01-014u/a01-014u-07-04.png,talks,852
854,a01/a01-014u/a01-014u-07-06.png,Mr.,854
855,a01/a01-014u/a01-014u-07-07.png,Macmillan,855
856,a01/a01-014u/a01-014u-08-00.png,at,856
858,a01/a01-014x/a01-014x-00-00.png,Sir,858
859,a01/a01-014x/a01-014x-00-01.png,Roy's,859
860,a01/a01-014x/a01-014x-00-02.png,United,860
862,a01/a01-014x/a01-014x-00-04.png,Party,862
863,a01/a01-014x/a01-014x-00-05.png,is,863
864,a01/a01-014x/a01-014x-00-06.png,boycotting,864
865,a01/a01-014x/a01-014x-01-00.png,the,865
866,a01/a01-014x/a01-014x-01-01.png,London,866
867,a01/a01-014x/a01-014x-01-02.png,talks,867
868,a01/a01-014x/a01-014x-01-03.png,on,868
869,a01/a01-014x/a01-014x-01-04.png,the,869
870,a01/a01-014x/a01-014x-01-05.png,Protectorate's,870
871,a01/a01-014x/a01-014x-02-00.png,future,871
872,a01/a01-014x/a01-014x-02-02.png,Said,872
874,a01/a01-014x/a01-014x-02-04.png,Nkumbula,874
875,a01/a01-014x/a01-014x-02-05.png,last,875
876,a01/a01-014x/a01-014x-02-06.png,night,876
877,a01/a01-014x/a01-014x-02-07.png,:,877
878,a01/a01-014x/a01-014x-03-00.png,"""",878
880,a01/a01-014x/a01-014x-03-02.png,want,880
881,a01/a01-014x/a01-014x-03-03.png,to,881
882,a01/a01-014x/a01-014x-03-04.png,discuss,882
883,a01/a01-014x/a01-014x-03-05.png,what,883
885,a01/a01-014x/a01-014x-03-07.png,do,885
886,a01/a01-014x/a01-014x-03-08.png,if,886
887,a01/a01-014x/a01-014x-03-09.png,the,887
888,a01/a01-014x/a01-014x-04-00.png,British,888
889,a01/a01-014x/a01-014x-04-01.png,Government,889
891,a01/a01-014x/a01-014x-04-03.png,in,891
892,a01/a01-014x/a01-014x-04-04.png,to,892
893,a01/a01-014x/a01-014x-04-05.png,Sir,893
894,a01/a01-014x/a01-014x-04-06.png,Roy,894
895,a01/a01-014x/a01-014x-05-00.png,and,895
897,a01/a01-014x/a01-014x-05-02.png,talks,897
899,a01/a01-014x/a01-014x-05-04.png,through,899
900,a01/a01-014x/a01-014x-05-06.png,There,900
901,a01/a01-014x/a01-014x-05-07.png,are,901
903,a01/a01-014x/a01-014x-06-00.png,to,903
905,a01/a01-014x/a01-014x-06-02.png,demonstrations,905
906,a01/a01-014x/a01-014x-06-04.png,"""",906
907,a01/a01-014x/a01-014x-06-05.png,Yesterday,907
908,a01/a01-014x/a01-014x-06-06.png,Sir,908
909,a01/a01-014x/a01-014x-06-07.png,Roy's,909
910,a01/a01-014x/a01-014x-07-00.png,chief,910
912,a01/a01-014x/a01-014x-07-02.png,",",912
913,a01/a01-014x/a01-014x-07-03.png,Mr.,913
914,a01/a01-014x/a01-014x-07-04.png,Julius,914
915,a01/a01-014x/a01-014x-07-05.png,Greenfield,915
916,a01/a01-014x/a01-014x-07-06.png,",",916
917,a01/a01-014x/a01-014x-07-07.png,telephoned,917
919,a01/a01-014x/a01-014x-08-01.png,chief,919
920,a01/a01-014x/a01-014x-08-02.png,a,920
921,a01/a01-014x/a01-014x-08-03.png,report,921
922,a01/a01-014x/a01-014x-08-04.png,on,922
923,a01/a01-014x/a01-014x-08-05.png,his,923
924,a01/a01-014x/a01-014x-08-06.png,talks,924
925,a01/a01-014x/a01-014x-08-07.png,with,925
929,a01/a01-014x/a01-014x-09-02.png,Chequers,929
930,a01/a01-020/a01-020-00-00.png,Mr.,930
931,a01/a01-020/a01-020-00-01.png,Macleod,931
932,a01/a01-020/a01-020-00-02.png,went,932
933,a01/a01-020/a01-020-00-03.png,on,933
934,a01/a01-020/a01-020-00-04.png,with,934
935,a01/a01-020/a01-020-00-05.png,the,935
937,a01/a01-020/a01-020-00-07.png,at,937
938,a01/a01-020/a01-020-01-00.png,Lancaster,938
939,a01/a01-020/a01-020-01-01.png,House,939
941,a01/a01-020/a01-020-01-03.png,the,941
944,a01/a01-020/a01-020-01-06.png,had,944
945,a01/a01-020/a01-020-02-00.png,blown,945
946,a01/a01-020/a01-020-02-01.png,up,946
947,a01/a01-020/a01-020-02-03.png,He,947
948,a01/a01-020/a01-020-02-04.png,has,948
949,a01/a01-020/a01-020-02-05.png,now,949
950,a01/a01-020/a01-020-02-06.png,revealed,950
951,a01/a01-020/a01-020-02-07.png,his,951
954,a01/a01-020/a01-020-03-00.png,to,954
955,a01/a01-020/a01-020-03-01.png,the,955
956,a01/a01-020/a01-020-03-02.png,Africans,956
958,a01/a01-020/a01-020-03-04.png,Liberals,958
961,a01/a01-020/a01-020-04-00.png,plans,961
963,a01/a01-020/a01-020-04-02.png,not,963
964,a01/a01-020/a01-020-04-03.png,give,964
965,a01/a01-020/a01-020-04-04.png,the,965
968,a01/a01-020/a01-020-04-07.png,overall,968
969,a01/a01-020/a01-020-05-00.png,majority,969
970,a01/a01-020/a01-020-05-01.png,they,970
971,a01/a01-020/a01-020-05-02.png,are,971
972,a01/a01-020/a01-020-05-03.png,seeking,972
973,a01/a01-020/a01-020-05-05.png,African,973
974,a01/a01-020/a01-020-05-06.png,delegates,974
975,a01/a01-020/a01-020-06-00.png,are,975
976,a01/a01-020/a01-020-06-01.png,studying,976
978,a01/a01-020/a01-020-06-03.png,today,978
980,a01/a01-020/a01-020-06-06.png,conference,980
981,a01/a01-020/a01-020-07-00.png,will,981
982,a01/a01-020/a01-020-07-01.png,meet,982
983,a01/a01-020/a01-020-07-02.png,to,983
984,a01/a01-020/a01-020-07-03.png,discuss,984
986,a01/a01-020/a01-020-07-05.png,function,986
987,a01/a01-020/a01-020-07-06.png,of,987
988,a01/a01-020/a01-020-07-07.png,a,988
989,a01/a01-020/a01-020-08-00.png,proposed,989
990,a01/a01-020/a01-020-08-01.png,House,990
992,a01/a01-020/a01-020-08-03.png,Chiefs,992
994,a01/a01-020u/a01-020u-00-01.png,Macleod,994
995,a01/a01-020u/a01-020u-00-02.png,went,995
996,a01/a01-020u/a01-020u-00-03.png,on,996
997,a01/a01-020u/a01-020u-00-04.png,with,997
998,a01/a01-020u/a01-020u-00-05.png,the,998
999,a01/a01-020u/a01-020u-00-06.png,conference,999
1001,a01/a01-020u/a01-020u-01-01.png,Lancaster,1001
1002,a01/a01-020u/a01-020u-01-02.png,House,1002
1003,a01/a01-020u/a01-020u-01-03.png,despite,1003
1004,a01/a01-020u/a01-020u-01-04.png,the,1004
1006,a01/a01-020u/a01-020u-02-00.png,which,1006
1007,a01/a01-020u/a01-020u-02-01.png,had,1007
1008,a01/a01-020u/a01-020u-02-02.png,blown,1008
1009,a01/a01-020u/a01-020u-02-03.png,up,1009
1010,a01/a01-020u/a01-020u-02-05.png,He,1010
1011,a01/a01-020u/a01-020u-02-06.png,has,1011
1013,a01/a01-020u/a01-020u-02-08.png,revealed,1013
1014,a01/a01-020u/a01-020u-03-00.png,his,1014
1015,a01/a01-020u/a01-020u-03-01.png,full,1015
1016,a01/a01-020u/a01-020u-03-02.png,plans,1016
1017,a01/a01-020u/a01-020u-03-03.png,to,1017
1018,a01/a01-020u/a01-020u-03-04.png,the,1018
1019,a01/a01-020u/a01-020u-03-05.png,Africans,1019
1020,a01/a01-020u/a01-020u-03-06.png,and,1020
1021,a01/a01-020u/a01-020u-03-07.png,Liberals,1021
1022,a01/a01-020u/a01-020u-04-00.png,attending,1022
1024,a01/a01-020u/a01-020u-04-03.png,plans,1024
1025,a01/a01-020u/a01-020u-04-04.png,do,1025
1026,a01/a01-020u/a01-020u-04-05.png,not,1026
1027,a01/a01-020u/a01-020u-04-06.png,give,1027
1028,a01/a01-020u/a01-020u-04-07.png,the,1028
1029,a01/a01-020u/a01-020u-05-00.png,Africans,1029
1030,a01/a01-020u/a01-020u-05-01.png,the,1030
1031,a01/a01-020u/a01-020u-05-02.png,overall,1031
1032,a01/a01-020u/a01-020u-05-03.png,majority,1032
1035,a01/a01-020u/a01-020u-06-00.png,seeking,1035
1036,a01/a01-020u/a01-020u-06-02.png,African,1036
1037,a01/a01-020u/a01-020u-06-03.png,delegates,1037
1038,a01/a01-020u/a01-020u-06-04.png,are,1038
1039,a01/a01-020u/a01-020u-06-05.png,studying,1039
1040,a01/a01-020u/a01-020u-07-00.png,them,1040
1041,a01/a01-020u/a01-020u-07-01.png,today,1041
1042,a01/a01-020u/a01-020u-07-03.png,The,1042
1044,a01/a01-020u/a01-020u-07-05.png,will,1044
1046,a01/a01-020u/a01-020u-08-00.png,to,1046
1047,a01/a01-020u/a01-020u-08-01.png,discuss,1047
1049,a01/a01-020u/a01-020u-08-03.png,function,1049
1050,a01/a01-020u/a01-020u-08-04.png,of,1050
1051,a01/a01-020u/a01-020u-08-05.png,a,1051
1054,a01/a01-020u/a01-020u-09-01.png,of,1054
1055,a01/a01-020u/a01-020u-09-02.png,Chiefs,1055
1056,a01/a01-020x/a01-020x-00-00.png,Mr.,1056
1057,a01/a01-020x/a01-020x-00-01.png,Macleod,1057
1058,a01/a01-020x/a01-020x-00-02.png,went,1058
1059,a01/a01-020x/a01-020x-00-03.png,on,1059
1060,a01/a01-020x/a01-020x-00-04.png,with,1060
1062,a01/a01-020x/a01-020x-00-06.png,conference,1062
1063,a01/a01-020x/a01-020x-00-07.png,at,1063
1064,a01/a01-020x/a01-020x-01-00.png,Lancaster,1064
1065,a01/a01-020x/a01-020x-01-01.png,House,1065
1066,a01/a01-020x/a01-020x-01-02.png,despite,1066
1067,a01/a01-020x/a01-020x-01-03.png,the,1067
1069,a01/a01-020x/a01-020x-01-05.png,which,1069
1070,a01/a01-020x/a01-020x-01-06.png,had,1070
1071,a01/a01-020x/a01-020x-02-00.png,blown,1071
1073,a01/a01-020x/a01-020x-02-03.png,He,1073
1074,a01/a01-020x/a01-020x-02-04.png,has,1074
1075,a01/a01-020x/a01-020x-02-05.png,now,1075
1076,a01/a01-020x/a01-020x-02-06.png,revealed,1076
1079,a01/a01-020x/a01-020x-02-09.png,plans,1079
1080,a01/a01-020x/a01-020x-03-00.png,to,1080
1081,a01/a01-020x/a01-020x-03-01.png,the,1081
1082,a01/a01-020x/a01-020x-03-02.png,Africans,1082
1083,a01/a01-020x/a01-020x-03-03.png,and,1083
1084,a01/a01-020x/a01-020x-03-04.png,Liberals,1084
1085,a01/a01-020x/a01-020x-03-05.png,attending,1085
1087,a01/a01-020x/a01-020x-04-00.png,plans,1087
1088,a01/a01-020x/a01-020x-04-01.png,do,1088
1089,a01/a01-020x/a01-020x-04-02.png,not,1089
1091,a01/a01-020x/a01-020x-04-04.png,the,1091
1093,a01/a01-020x/a01-020x-04-06.png,the,1093
1094,a01/a01-020x/a01-020x-04-07.png,overall,1094
1095,a01/a01-020x/a01-020x-04-08.png,majo-,1095
1096,a01/a01-020x/a01-020x-05-00.png,rity,1096
1097,a01/a01-020x/a01-020x-05-01.png,they,1097
1098,a01/a01-020x/a01-020x-05-02.png,are,1098
1099,a01/a01-020x/a01-020x-05-03.png,seeking,1099
1100,a01/a01-020x/a01-020x-05-05.png,African,1100
1101,a01/a01-020x/a01-020x-05-06.png,delegates,1101
1102,a01/a01-020x/a01-020x-05-07.png,are,1102
1103,a01/a01-020x/a01-020x-06-00.png,studying,1103
1104,a01/a01-020x/a01-020x-06-01.png,them,1104
1105,a01/a01-020x/a01-020x-06-02.png,today,1105
1106,a01/a01-020x/a01-020x-06-04.png,The,1106
1110,a01/a01-020x/a01-020x-07-00.png,to,1110
1111,a01/a01-020x/a01-020x-07-01.png,discuss,1111
1112,a01/a01-020x/a01-020x-07-02.png,the,1112
1115,a01/a01-020x/a01-020x-07-05.png,a,1115
1116,a01/a01-020x/a01-020x-07-06.png,proposed,1116
1117,a01/a01-020x/a01-020x-07-07.png,House,1117
1118,a01/a01-020x/a01-020x-08-00.png,of,1118
1119,a01/a01-020x/a01-020x-08-01.png,Chiefs,1119
1120,a01/a01-026/a01-026-00-00.png,MR.,1120
1122,a01/a01-026/a01-026-00-02.png,MACLEOD,1122
1123,a01/a01-026/a01-026-00-03.png,",",1123
1125,a01/a01-026/a01-026-00-05.png,Colonial,1125
1126,a01/a01-026/a01-026-00-06.png,Secretary,1126
1127,a01/a01-026/a01-026-00-07.png,",",1127
1128,a01/a01-026/a01-026-00-08.png,denied,1128
1129,a01/a01-026/a01-026-01-00.png,in,1129
1130,a01/a01-026/a01-026-01-01.png,the,1130
1132,a01/a01-026/a01-026-01-03.png,last,1132
1134,a01/a01-026/a01-026-01-05.png,that,1134
1135,a01/a01-026/a01-026-01-06.png,there,1135
1136,a01/a01-026/a01-026-01-07.png,have,1136
1137,a01/a01-026/a01-026-01-08.png,been,1137
1138,a01/a01-026/a01-026-02-00.png,secret,1138
1140,a01/a01-026/a01-026-02-02.png,on,1140
1141,a01/a01-026/a01-026-02-03.png,Northern,1141
1142,a01/a01-026/a01-026-02-04.png,Rhodesia's,1142
1143,a01/a01-026/a01-026-02-05.png,future,1143
1144,a01/a01-026/a01-026-03-00.png,The,1144
1145,a01/a01-026/a01-026-03-01.png,Northern,1145
1147,a01/a01-026/a01-026-03-03.png,conference,1147
1148,a01/a01-026/a01-026-03-04.png,in,1148
1149,a01/a01-026/a01-026-03-05.png,London,1149
1150,a01/a01-026/a01-026-03-06.png,has,1150
1151,a01/a01-026/a01-026-04-00.png,been,1151
1152,a01/a01-026/a01-026-04-01.png,boycotted,1152
1153,a01/a01-026/a01-026-04-02.png,by,1153
1154,a01/a01-026/a01-026-04-03.png,the,1154
1155,a01/a01-026/a01-026-04-04.png,two,1155
1156,a01/a01-026/a01-026-04-05.png,main,1156
1158,a01/a01-026/a01-026-04-07.png,parties,1158
1159,a01/a01-026/a01-026-04-08.png,-,1159
1160,a01/a01-026/a01-026-05-00.png,the,1160
1161,a01/a01-026/a01-026-05-01.png,United,1161
1163,a01/a01-026/a01-026-05-03.png,Party,1163
1164,a01/a01-026/a01-026-05-04.png,and,1164
1166,a01/a01-026/a01-026-05-06.png,Dominion,1166
1167,a01/a01-026/a01-026-05-07.png,Party,1167
1168,a01/a01-026/a01-026-06-00.png,But,1168
1169,a01/a01-026/a01-026-06-01.png,representatives,1169
1170,a01/a01-026/a01-026-06-02.png,of,1170
1171,a01/a01-026/a01-026-06-03.png,Sir,1171
1172,a01/a01-026/a01-026-06-04.png,Roy,1172
1173,a01/a01-026/a01-026-06-05.png,Welensky,1173
1176,a01/a01-026/a01-026-07-00.png,Minister,1176
1177,a01/a01-026/a01-026-07-01.png,of,1177
1178,a01/a01-026/a01-026-07-02.png,the,1178
1180,a01/a01-026/a01-026-07-04.png,African,1180
1181,a01/a01-026/a01-026-07-05.png,Federation,1181
1182,a01/a01-026/a01-026-07-06.png,",",1182
1184,a01/a01-026/a01-026-08-00.png,to,1184
1185,a01/a01-026/a01-026-08-01.png,Chequers,1185
1186,a01/a01-026/a01-026-08-02.png,at,1186
1187,a01/a01-026/a01-026-08-03.png,the,1187
1190,a01/a01-026/a01-026-08-06.png,talks,1190
1191,a01/a01-026/a01-026-08-07.png,with,1191
1192,a01/a01-026/a01-026-09-00.png,Mr.,1192
1193,a01/a01-026/a01-026-09-01.png,Macmillan,1193
1195,a01/a01-026u/a01-026u-00-01.png,IAIN,1195
1196,a01/a01-026u/a01-026u-00-02.png,MACLEOD,1196
1197,a01/a01-026u/a01-026u-00-03.png,",",1197
1198,a01/a01-026u/a01-026u-00-04.png,the,1198
1199,a01/a01-026u/a01-026u-00-05.png,Colonial,1199
1200,a01/a01-026u/a01-026u-00-06.png,Secretary,1200
1201,a01/a01-026u/a01-026u-00-07.png,",",1201
1202,a01/a01-026u/a01-026u-01-00.png,denied,1202
1203,a01/a01-026u/a01-026u-01-01.png,in,1203
1204,a01/a01-026u/a01-026u-01-02.png,the,1204
1205,a01/a01-026u/a01-026u-01-03.png,Commons,1205
1206,a01/a01-026u/a01-026u-01-04.png,last,1206
1207,a01/a01-026u/a01-026u-01-05.png,night,1207
1208,a01/a01-026u/a01-026u-01-06.png,that,1208
1209,a01/a01-026u/a01-026u-02-00.png,there,1209
1210,a01/a01-026u/a01-026u-02-01.png,have,1210
1211,a01/a01-026u/a01-026u-02-02.png,been,1211
1212,a01/a01-026u/a01-026u-02-03.png,secret,1212
1214,a01/a01-026u/a01-026u-02-05.png,on,1214
1215,a01/a01-026u/a01-026u-03-00.png,Northern,1215
1216,a01/a01-026u/a01-026u-03-01.png,Rhodesia's,1216
1217,a01/a01-026u/a01-026u-03-02.png,future,1217
1218,a01/a01-026u/a01-026u-03-04.png,The,1218
1220,a01/a01-026u/a01-026u-04-00.png,Rhodesia,1220
1221,a01/a01-026u/a01-026u-04-01.png,conference,1221
1222,a01/a01-026u/a01-026u-04-02.png,in,1222
1223,a01/a01-026u/a01-026u-04-03.png,London,1223
1224,a01/a01-026u/a01-026u-04-04.png,has,1224
1225,a01/a01-026u/a01-026u-04-05.png,been,1225
1226,a01/a01-026u/a01-026u-05-00.png,boycotted,1226
1228,a01/a01-026u/a01-026u-05-02.png,the,1228
1229,a01/a01-026u/a01-026u-05-03.png,two,1229
1230,a01/a01-026u/a01-026u-05-04.png,main,1230
1231,a01/a01-026u/a01-026u-05-05.png,settlers',1231
1233,a01/a01-026u/a01-026u-05-07.png,-,1233
1234,a01/a01-026u/a01-026u-06-00.png,the,1234
1235,a01/a01-026u/a01-026u-06-01.png,United,1235
1236,a01/a01-026u/a01-026u-06-02.png,Federal,1236
1237,a01/a01-026u/a01-026u-06-03.png,Party,1237
1238,a01/a01-026u/a01-026u-06-04.png,and,1238
1239,a01/a01-026u/a01-026u-06-05.png,the,1239
1241,a01/a01-026u/a01-026u-07-00.png,Party,1241
1242,a01/a01-026u/a01-026u-07-02.png,But,1242
1244,a01/a01-026u/a01-026u-07-04.png,of,1244
1245,a01/a01-026u/a01-026u-07-05.png,Sir,1245
1246,a01/a01-026u/a01-026u-07-06.png,Roy,1246
1247,a01/a01-026u/a01-026u-08-00.png,Welensky,1247
1248,a01/a01-026u/a01-026u-08-01.png,",",1248
1249,a01/a01-026u/a01-026u-08-02.png,Prime,1249
1250,a01/a01-026u/a01-026u-08-03.png,Minister,1250
1251,a01/a01-026u/a01-026u-08-04.png,of,1251
1252,a01/a01-026u/a01-026u-08-05.png,the,1252
1254,a01/a01-026u/a01-026u-09-00.png,African,1254
1255,a01/a01-026u/a01-026u-09-01.png,Federation,1255
1256,a01/a01-026u/a01-026u-09-02.png,",",1256
1257,a01/a01-026u/a01-026u-09-03.png,went,1257
